time,modulation_synthesize_pERK_DUSP_ERK,pEGFR_PM,modulation_synthesize_pERK_EGFR_ERK,modulation_synthesize_pERK_SPRY_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,tPRAFi,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tEGF,tEGFR,pEGFR,tmEGFR,tGRB2,tSPRY,tmSPRY,tSOS1,pS1134SOS1,uS1134SOS1,tCBL,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,catalyze_EGFR_kendo,synthesize_pERK_EGFR_ERK_kmod,msynthesize_pERK_EGFR_ksyn,synthesize_pERK_SPRY_ERK_kmod,msynthesize_pERK_SPRY_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,tEGF_obs,tEGFR_obs,pEGFR_obs,tmEGFR_obs,tGRB2_obs,tSPRY_obs,tmSPRY_obs,tSOS1_obs,pS1134SOS1_obs,tCBL_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h),EGF (ng/mL),EGF total duration (h)
-21.5,0.0,0.0,0.0,0.0,0.015438999518002459,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235633286,0.0,0.0,0.29476902866870097,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423993190731055,0.0,15.851304648765646,0.060300780217193345,0.0008242219627898045,0.5828619719443559,0.008098488398690689,0.00016422974893411424,0.007934258649756576,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734509022,12.747817590951112,11.638582043516564,0.0,0.09988030563,12.08680508607481,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506003890517,0.0,2.7632518091607863,10.49995803264341,6.207297577039563,0.0,8.49229041688631,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-21.25,0.0,0.0,0.0,0.0,0.01543899951800234,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.1882873123563324,0.0,0.0,0.29476902866870097,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423993745913435,0.0,15.85130464939995,0.060300780217193414,0.0008242219937617948,0.5828619719443559,0.008098488398690696,0.00016422974893411438,0.007934258649756581,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734509015,12.747817590951112,11.63858204351656,0.0,0.09988030563,12.08680508607481,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506042380716,0.0,2.7632518092008023,10.49995803264341,6.207297614616807,0.0,8.492290416886311,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-21.0,0.0,0.0,0.0,0.0,0.015438999518002221,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235633195,0.0,0.0,0.294769028668701,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423994301095814,0.0,15.851304650034251,0.060300780217193484,0.0008242220247337852,0.5828619719443559,0.008098488398690703,0.0001642297489341145,0.007934258649756588,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734509008,12.747817590951112,11.638582043516559,0.0,0.09988030563,12.08680508607481,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506080870914,0.0,2.763251809240818,10.499958032643411,6.2072976521940495,0.0,8.492290416886313,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-20.75,0.0,0.0,0.0,0.0,0.015438999518002101,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235633148,0.0,0.0,0.2947690286687011,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423994856278195,0.0,15.851304650668554,0.060300780217193546,0.0008242220557057756,0.5828619719443559,0.008098488398690708,0.00016422974893411462,0.007934258649756594,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734509,12.747817590951112,11.638582043516557,0.0,0.09988030563,12.08680508607481,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.06950611936111,0.0,2.763251809280834,10.499958032643411,6.20729768977129,0.0,8.492290416886313,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-20.5,0.0,0.0,0.0,0.0,0.015438999518001982,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.188287312356331,0.0,0.0,0.29476902866870114,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423995411460574,0.0,15.851304651302856,0.060300780217193616,0.0008242220866777662,0.5828619719443559,0.008098488398690713,0.00016422974893411476,0.007934258649756599,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508992,12.747817590951112,11.638582043516553,0.0,0.09988030563,12.08680508607481,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506157851304,0.0,2.7632518093208494,10.499958032643413,6.20729772734853,0.0,8.492290416886313,0.020279062072950042,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-20.25,0.0,0.0,0.0,0.0,0.015438999518001862,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235633056,0.0,0.0,0.2947690286687012,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423995966642955,0.0,15.85130465193716,0.06030078021719369,0.0008242221176497566,0.5828619719443559,0.00809848839869072,0.00016422974893411487,0.007934258649756606,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508985,12.747817590951112,11.638582043516552,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506196341498,0.0,2.7632518093608653,10.499958032643415,6.2072977649257695,0.0,8.492290416886314,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-20.0,0.0,0.0,0.0,0.0,0.015438999518001744,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.1882873123563301,0.0,0.0,0.2947690286687012,0.0,0.0021945206130081457,43.21587866190828,0.0,0.014423996521825334,0.0,15.85130465257146,0.06030078021719376,0.0008242221486217471,0.5828619719443559,0.008098488398690729,0.000164229748934115,0.007934258649756613,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508976,12.747817590951112,11.63858204351655,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506234831689,0.0,2.763251809400881,10.499958032643416,6.207297802503006,0.0,8.492290416886314,0.020279062072950032,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-19.75,0.0,0.0,0.0,0.0,0.015438999518001624,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632964,0.0,0.0,0.29476902866870125,0.0,0.002194520613008146,43.21587866190828,0.0,0.014423997077007714,0.0,15.851304653205764,0.060300780217193824,0.0008242221795937374,0.5828619719443559,0.008098488398690732,0.0001642297489341151,0.007934258649756618,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508969,12.747817590951112,11.638582043516546,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.06950627332188,0.0,2.763251809440897,10.499958032643416,6.207297840080241,0.0,8.492290416886314,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-19.5,0.0,0.0,0.0,0.0,0.015438999518001508,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632917,0.0,0.0,0.2947690286687013,0.0,0.002194520613008146,43.21587866190828,0.0,0.014423997632190093,0.0,15.851304653840065,0.06030078021719389,0.0008242222105657279,0.5828619719443559,0.00809848839869074,0.00016422974893411525,0.007934258649756623,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508962,12.747817590951112,11.638582043516545,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506311812068,0.0,2.7632518094809124,10.499958032643418,6.207297877657476,0.0,8.492290416886316,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-19.25,0.0,0.0,0.0,0.0,0.015438999518001388,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.1882873123563287,0.0,0.0,0.29476902866870136,0.0,0.002194520613008146,43.21587866190828,0.0,0.014423998187372472,0.0,15.851304654474369,0.06030078021719397,0.0008242222415377183,0.5828619719443559,0.008098488398690745,0.00016422974893411538,0.00793425864975663,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508953,12.747817590951112,11.638582043516543,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506350302255,0.0,2.7632518095209284,10.499958032643418,6.207297915234709,0.0,8.492290416886316,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-19.0,0.0,0.0,0.0,0.0,0.01543899951800127,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632826,0.0,0.0,0.2947690286687014,0.0,0.002194520613008146,43.21587866190828,0.0,0.014423998742554851,0.0,15.85130465510867,0.060300780217194025,0.0008242222725097089,0.5828619719443559,0.008098488398690751,0.0001642297489341155,0.007934258649756635,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508946,12.747817590951112,11.63858204351654,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.06950638879244,0.0,2.763251809560944,10.49995803264342,6.20729795281194,0.0,8.492290416886318,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-18.75,0.0,0.0,0.0,0.0,0.015438999518001149,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632779,0.0,0.0,0.2947690286687014,0.0,0.002194520613008146,43.21587866190828,0.0,0.01442399929773723,0.0,15.851304655742974,0.060300780217194094,0.0008242223034816993,0.5828619719443559,0.008098488398690758,0.00016422974893411563,0.007934258649756642,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508939,12.747817590951112,11.638582043516537,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506427282626,0.0,2.76325180960096,10.499958032643422,6.20729799038917,0.0,8.492290416886318,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-18.5,0.0,0.0,0.0,0.0,0.01543899951800103,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.1882873123563273,0.0,0.0,0.29476902866870147,0.0,0.002194520613008146,43.21587866190828,0.0,0.014423999852919612,0.0,15.851304656377275,0.06030078021719418,0.0008242223344536897,0.5828619719443559,0.008098488398690764,0.00016422974893411574,0.007934258649756647,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.13750973450893,12.747817590951112,11.638582043516534,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.069506465772808,0.0,2.7632518096409755,10.499958032643422,6.207298027966399,0.0,8.49229041688632,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-18.25,0.0,0.0,0.0,0.0,0.015438999518000913,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632684,0.0,0.0,0.2947690286687015,0.0,0.002194520613008146,43.21587866190828,0.0,0.01442400040810199,0.0,15.851304657011578,0.06030078021719425,0.0008242223654256801,0.5828619719443559,0.00809848839869077,0.00016422974893411587,0.007934258649756654,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508923,12.747817590951112,11.638582043516532,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.06950650426299,0.0,2.7632518096809915,10.499958032643423,6.207298065543625,0.0,8.49229041688632,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-18.0,0.0,0.0,0.0,0.0,0.015438999518000793,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.1882873123563264,0.0,0.0,0.2947690286687016,0.0,0.002194520613008146,43.21587866190828,0.0,0.014424000963284372,0.0,15.85130465764588,0.06030078021719431,0.0008242223963976707,0.5828619719443559,0.008098488398690776,0.000164229748934116,0.00793425864975666,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508916,12.747817590951112,11.63858204351653,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,,9.06950654275317,0.0,2.763251809721007,10.499958032643425,6.207298103120851,0.0,8.492290416886322,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-17.75,0.0,0.0,0.0,0.0,0.015438999518000675,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632593,0.0,0.0,0.2947690286687016,0.0,0.002194520613008146,43.21587866190828,0.0,0.014424001518466751,0.0,15.851304658280183,0.06030078021719438,0.000824222427369661,0.5828619719443559,0.008098488398690781,0.00016422974893411614,0.007934258649756665,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508907,12.747817590951112,11.638582043516527,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,-47.78176851656452,9.069506581243347,0.0,2.763251809761023,10.499958032643425,6.207298140698075,0.0,8.492290416886322,0.020279062072950042,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-17.5,0.0,0.0,0.0,0.0,0.015438999518000556,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632548,0.0,0.0,0.29476902866870164,0.0,0.002194520613008146,43.21587866190828,0.0,0.01442400207364913,0.0,15.851304658914485,0.06030078021719445,0.0008242224583416514,0.5828619719443559,0.008098488398690788,0.00016422974893411622,0.007934258649756672,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.1375097345089,12.747817590951112,11.638582043516525,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,-46.93928480836262,9.069506619733524,0.0,2.7632518098010386,10.499958032643427,6.207298178275298,0.0,8.492290416886322,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-17.25,0.0,0.0,0.0,0.0,0.015438999518000438,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632504,0.0,0.0,0.2947690286687017,0.0,0.002194520613008146,43.21587866190828,0.0,0.01442400262883151,0.0,15.851304659548788,0.06030078021719452,0.0008242224893136419,0.5828619719443559,0.008098488398690795,0.00016422974893411636,0.007934258649756679,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508892,12.747817590951112,11.638582043516521,0.0,0.09988030563,12.086805086074811,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,-46.48861666750654,9.0695066582237,0.0,2.7632518098410546,10.499958032643429,6.20729821585252,0.0,8.492290416886323,0.020279062072950035,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-17.0,0.0,0.0,0.0,0.0,0.015438999518000318,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632457,0.0,0.0,0.29476902866870175,0.0,0.002194520613008146,43.21587866190828,0.0,0.014424003184013889,0.0,15.85130466018309,0.06030078021719459,0.0008242225202856324,0.5828619719443559,0.0080984883986908,0.0001642297489341165,0.007934258649756684,0.027117505802039744,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508884,12.747817590951112,11.63858204351652,0.0,0.09988030563,12.086805086074813,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,-46.1790769252861,9.069506696713873,0.0,2.7632518098810706,10.499958032643429,6.20729825342974,0.0,8.492290416886323,0.02027906207295004,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
-16.75,0.0,0.0,0.0,0.0,0.015438999518000197,0.570894598119623,0.570894598119623,0.0,0.0,0.0,0.18828731235632412,0.0,0.0,0.2947690286687018,0.0,0.002194520613008146,43.21587866190828,0.0,0.01442400373919627,0.0,15.851304660817393,0.060300780217194656,0.0008242225512576228,0.5828619719443559,0.008098488398690805,0.00016422974893411663,0.007934258649756689,0.02711750580203974,1.0,52.220038141308606,34582.85819468041,1.0,4.752492685361006,1.0,0.9317244795384425,9.137509734508876,12.747817590951112,11.638582043516518,0.0,0.09988030563,12.086805086074813,0.0,0.06261454572,7.1865766132024875,3.7662079893340885,-45.94304448064006,9.069506735204046,0.0,2.763251809921086,10.49995803264343,6.207298291006959,0.0,8.492290416886325,0.020279062072950042,9.700792479960167,A375_sim,49,Vemurafenib,Cobimetinib,0.0,0.0,24,24,0,2
