time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,gtpRAS_obs,pCRAF_obs,bound_CRAF_obs,tSOS1_obs,pS1134SOS1_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-24.0,0.21212173925243166,0.018814719834986584,0.5267654846434323,0.1747141023385236,0.3520513823049091,0.0,0.0,0.0,0.012956908672498347,0.00585781116248824,0.016470879882476714,0.0026798050392411576,0.016515799545761094,0.1990992500068174,0.15302783720414412,-4.6783117069709737e-20,0.2984551698444058,0.21212173925243166,0.0608976582792424,916.6427061351161,0.00860360230112238,0.0066822028772767295,0.001921399423845651,13.756837768174385,1252.648294318431,9.335252523489647,12.667368438891291,11.694416434214729,0.768600771720156,2.3228607207745506,12.099232726846648,0.7107323333116243,1.533608377308482,10.50980771214449,6.820717762889192,0.6683265942209801,0.8778126748956117,0.6886580712408246,8.552793977849229,0.7766750069799256,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.75,0.21212172183672934,0.0188147198344951,0.5267654846436336,0.17471409633605037,0.3520513883075833,0.0,0.0,0.0,0.012956908715525453,0.005857811118969649,0.016470879941364713,0.0026798050282810836,0.01651579941182535,0.19909925000635725,0.15302783722904456,-1.652753038480866e-20,0.2984551698444726,0.21212172183672934,0.0608976737237688,916.6435294979211,0.00860360230112241,0.006682202757358537,0.0019213995437638738,13.756836922747347,1252.648217336878,9.335252523463526,12.667368438891673,11.694416434212417,0.7686007718469978,2.3228607211442145,12.099232726846871,0.7107322749586401,1.533608258576046,10.509807965758911,6.820718661126237,0.6683266056160693,0.8778126677998741,0.6886580735456993,8.55279397784923,0.7766749930417854,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.5,0.21212170029058186,0.018814719834108217,0.5267654846440295,0.17471408484030518,0.35205139980372435,0.0,0.0,0.0,0.012956908792793443,0.005857811041314781,0.01647088004128162,0.0026798050067822032,0.016515799236792996,0.19909925000600864,0.1530278373014945,-6.004374961066831e-21,0.2984551698445157,0.21212170029058186,0.06089769238832474,916.6440671940944,0.00860360230112242,0.006682202607667318,0.0019213996934551022,13.756835876812136,1252.64812209777,9.335252523442962,12.667368438892426,11.694416434210668,0.7686007722122321,2.3228607222086417,12.099232726847015,0.7107322027662967,1.5336081116842821,10.509808272249323,6.820719247718515,0.668326627439588,0.8778126585149767,0.688658077666644,8.552793977849232,0.7766749756431166,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.25,0.2121216786259623,0.018814719834038183,0.5267654846447803,0.1747140709443166,0.352051413700464,0.0,0.0,0.0,0.012956908884848631,0.005857810949189553,0.016470880157654594,0.0026798049806063063,0.016515799053179757,0.1990992500059562,0.1530278373971984,-3.8978652407161096e-21,0.29845516984451725,0.2121216786259623,0.060897711078714695,916.6443491483018,0.008603602301122395,0.006682202456697368,0.0019213998444250267,13.756834825125782,1252.6480263349836,9.33525252343924,12.66736843889385,11.694416434210405,0.768600772693119,2.322860723610123,12.09923272684702,0.7107321301771012,1.5336079639850317,10.509808579163861,6.820719555312459,0.6683266538199001,0.8778126487592236,0.6886580825619291,8.55279397784923,0.7766749580958238,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.0,0.2121216569613427,0.01881471983396815,0.5267654846455315,0.17471405704832804,0.3520514275972033,0.0,0.0,0.0,0.01295690897690382,0.0058578108570643255,0.01647088027402757,0.002679804954430414,0.016515798869566518,0.19909925000590387,0.15302783749290233,-1.791355520365377e-21,0.29845516984451853,0.2121216569613427,0.06089772976910464,916.6446311025092,0.008603602301122368,0.006682202305727417,0.001921399995394951,13.756833773439382,1252.647930572193,9.335252523435518,12.667368438895277,11.69441643421014,0.7686007731740055,2.322860725011603,12.099232726847026,0.7107320575879063,1.5336078162857827,10.509808886078304,6.820719862906308,0.668326680200211,0.8778126390034704,0.6886580874572141,8.552793977849227,0.7766749405485307,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.75,0.21212163529672312,0.018814719833898118,0.5267654846462825,0.17471404315233946,0.3520514414939429,0.0,0.0,0.0,0.01295690906895901,0.005857810764939098,0.016470880390400545,0.0026798049282545184,0.01651579868595328,0.1990992500058514,0.15302783758860625,3.1515419998534974e-22,0.2984551698445201,0.21212163529672312,0.0608977484594946,916.6449130567166,0.008603602301122342,0.006682202154757467,0.0019214001463648755,13.756832721752946,1252.647834809399,9.335252523431796,12.667368438896702,11.694416434209877,0.7686007736548924,2.3228607264130847,12.09923272684703,0.7107319849987107,1.5336076685865325,10.509809192992654,6.820720170500063,0.6683267065805227,0.8778126292477171,0.6886580923524993,8.552793977849223,0.7766749230012377,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.5,0.21212162318064093,0.018814719833949042,0.526765484646585,0.17471403493551166,0.3520514497110735,0.0,0.0,0.0,0.012956909123232144,0.005857810710716901,0.016470880458554767,0.0026798049127357555,0.016515798581686218,0.19909925000583897,0.15302783764650635,9.281973428565595e-22,0.2984551698445101,0.21212162318064093,0.06089775889847418,916.6450214373281,0.008603602301122304,0.006682202070245166,0.001921400230877138,13.75683213359031,1252.6477812534192,9.335252523434502,12.667368438897277,11.694416434209815,0.7686007739457508,2.322860727260753,12.099232726846997,0.7107319444027476,1.5336075859847997,10.509809364410792,6.820720288736256,0.6683267221793587,0.8778126237035601,0.6886580952352456,8.55279397784922,0.776674913178344,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.25,0.21212161428578416,0.018814719834040795,0.5267654846467366,0.17471402863456442,0.35205145601217225,0.0,0.0,0.0,0.012956909164759401,0.0058578106692813965,0.016470880510442275,0.0026798049008122053,0.01651579850418683,0.1990992500058399,0.15302783769165323,1.0374154168053605e-21,0.2984551698444963,0.21212161428578416,0.06089776655381772,916.645071262408,0.008603602301122263,0.0066822020081525385,0.001921400292969725,13.756831701798713,1252.6477419360256,9.33525252343938,12.667368438897565,11.69441643420982,0.7686007741725028,2.3228607279215923,12.099232726846951,0.7107319145997892,1.5336075253438937,10.509809490118917,6.820720343092171,0.6683267341410336,0.8778126195801964,0.6886580974390558,8.552793977849214,0.7766749059612977,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.0,0.21212160539092745,0.018814719834132552,0.5267654846468883,0.1747140223336172,0.35205146231327095,0.0,0.0,0.0,0.012956909206286659,0.005857810627845891,0.01647088056232978,0.0026798048888886546,0.016515798426687434,0.19909925000584094,0.15302783773680007,1.1466334907541602e-21,0.2984551698444827,0.21212160539092745,0.06089777420916126,916.6451210874881,0.008603602301122221,0.00668220194605991,0.0019214003550623118,13.756831270007112,1252.6477026186315,9.335252523444256,12.667368438897853,11.694416434209826,0.7686007743992542,2.322860728582429,12.099232726846905,0.7107318847968307,1.5336074647029871,10.509809615827026,6.820720397448083,0.6683267461027081,0.8778126154568323,0.6886580996428658,8.552793977849209,0.7766748987442514,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-21.75,0.21212159649607068,0.018814719834224294,0.5267654846470395,0.17471401603266995,0.3520514686143696,0.0,0.0,0.0,0.012956909247813916,0.005857810586410388,0.01647088061421728,0.002679804876965102,0.01651579834918803,0.1990992500058419,0.15302783778194695,1.2558515647029624e-21,0.298455169844469,0.21212159649607068,0.06089778186450479,916.6451709125681,0.008603602301122181,0.006682201883967281,0.001921400417154899,13.7568308382155,1252.6476633012362,9.335252523449132,12.667368438898139,11.69441643420983,0.7686007746260063,2.322860729243268,12.099232726846859,0.7107318549938723,1.5336074040620806,10.509809741535118,6.820720451803992,0.6683267580643832,0.8778126113334684,0.6886581018466764,8.552793977849205,0.7766748915272049,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
