time,modulation_synthesize_pERK_DUSP_ERK,tBRAF,tBRAF600E,tCRAF,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tBRAF_obs,tCRAF_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,pCRAF_obs,bound_CRAF_obs,tBRAF_test,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-21.5,0.13365899518668767,0.0020837843851816105,0.0020837843851816105,0.018814720162521607,0.0,0.0,0.0,0.0029937187492295055,0.015821001413292096,0.0,0.016659265199091472,0.016341030857251183,0.199099250717487,0.055956862071671845,0.0,0.2984551707857529,0.13365899518668767,0.042742107266179115,643.3618547069034,9.655441027092238,879.1898208947443,7.1347986466022855,9.335252540898093,11.694416437784152,0.28105008868703457,0.9019585971381582,12.099232730000713,0.44783608484583853,0.9986860862358379,10.15579754305359,6.466707325989411,0.8685237258963892,0.15911577336095112,0.0020837843851816105,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-21.25,0.13365899724880678,0.0020837843851817207,0.0020837843851817207,0.01881472016252404,0.0,0.0,0.0,0.002993718749230158,0.01582100141329388,0.0,0.01665926519909451,0.016341030890433428,0.19909925071758072,0.05595686207170357,0.0,0.2984551707858104,0.13365899724880678,0.04274210622349939,643.3618461795185,9.655441143160957,879.1898314635455,7.134798646602339,9.335252540898221,11.694416437784623,0.28105008868706155,0.9019585971382369,12.099232730000905,0.4478360917550616,0.9986861002942259,10.155797518658915,6.466707312734996,0.868523727659909,0.15911577336096525,0.0020837843851817207,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-21.0,0.1336589993109259,0.002083784385181829,0.002083784385181829,0.01881472016252646,0.0,0.0,0.0,0.00299371874923081,0.015821001413295666,0.0,0.016659265199097547,0.01634103092361567,0.1990992507176747,0.05595686207173531,0.0,0.29845517078586836,0.1336589993109259,0.04274210518081967,643.3618376521335,9.655441259229674,879.1898420323464,7.134798646602391,9.33525254089835,11.694416437785096,0.2810500886870883,0.9019585971383149,12.0992327300011,0.4478360986642841,0.9986861143526125,10.155797494264242,6.466707299480581,0.8685237294234291,0.1591157733609794,0.002083784385181829,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-20.75,0.133659001373045,0.0020837843851819384,0.0020837843851819384,0.018814720162528924,0.0,0.0,0.0,0.0029937187492314623,0.015821001413297453,0.0,0.01665926519910059,0.016341030956797915,0.19909925071776843,0.05595686207176703,0.0,0.2984551707859261,0.133659001373045,0.04274210413813993,643.3618291247486,9.655441375298395,879.1898526011478,7.134798646602444,9.335252540898482,11.694416437785566,0.28105008868711534,0.9019585971383937,12.099232730001292,0.44783610557350684,0.9986861284109998,10.155797469869567,6.466707286226166,0.8685237311869476,0.15911577336099325,0.0020837843851819384,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-20.5,0.13365900343516413,0.0020837843851820477,0.0020837843851820477,0.018814720162531346,0.0,0.0,0.0,0.0029937187492321154,0.015821001413299236,0.0,0.01665926519910363,0.01634103098998016,0.19909925071786222,0.055956862071798764,0.0,0.29845517078598394,0.13365900343516413,0.042742103095460206,643.3618205973637,9.65544149136711,879.1898631699486,7.134798646602496,9.33525254089861,11.694416437786037,0.2810500886871423,0.9019585971384723,12.099232730001487,0.4478361124827294,0.9986861424693866,10.155797445474892,6.4667072729717505,0.8685237329504679,0.15911577336100746,0.0020837843851820477,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-20.25,0.13365900549728327,0.0020837843851821566,0.0020837843851821566,0.018814720162533775,0.0,0.0,0.0,0.0029937187492327672,0.01582100141330102,0.0,0.01665926519910666,0.016341031023162398,0.19909925071795617,0.055956862071830496,0.0,0.29845517078604156,0.13365900549728327,0.042742102052780485,643.3618120699788,9.655441607435833,879.1898737387501,7.1347986466025475,9.33525254089874,11.69441643778651,0.2810500886871691,0.9019585971385502,12.09923273000168,0.44783611939195245,0.9986861565277744,10.155797421080218,6.466707259717334,0.8685237347139876,0.1591157733610216,0.0020837843851821566,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-20.0,0.13365900755940235,0.002083784385182267,0.002083784385182267,0.018814720162536228,0.0,0.0,0.0,0.0029937187492334195,0.015821001413302803,0.0,0.0166592651991097,0.01634103105634464,0.19909925071804993,0.05595686207186222,0.0,0.29845517078609946,0.13365900755940235,0.04274210101010075,643.3618035425939,9.655441723504547,879.1898843075508,7.134798646602601,9.33525254089887,11.69441643778698,0.28105008868719605,0.9019585971386288,12.099232730001873,0.44783612630117486,0.998686170586161,10.155797396685541,6.466707246462919,0.8685237364775064,0.1591157733610355,0.002083784385182267,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.75,0.13365900794388189,0.0020837843851824306,0.0020837843851824306,0.018814720162540027,0.0,0.0,0.0,0.002993718749234437,0.015821001413305592,0.0,0.016659265199114256,0.016341031062541,0.19909925071816995,0.05595686207189922,0.0,0.29845517078617295,0.13365900794388189,0.0427421008165083,643.3618033392338,9.655441745145414,879.1898862780905,7.13479864660268,9.335252540899072,11.694416437787583,0.2810500886872125,0.9019585971386767,12.09923273000212,0.4478361275892967,0.9986861732071383,10.155797392156225,6.466707246146829,0.8685237368066667,0.15911577336105745,0.0020837843851824306,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.5,0.13365900831074612,0.002083784385182594,0.002083784385182594,0.018814720162543853,0.0,0.0,0.0,0.0029937187492354578,0.015821001413308385,0.0,0.01665926519911881,0.016341031068453984,0.1990992507182905,0.05595686207193627,0.0,0.29845517078624645,0.13365900831074612,0.0427421006318313,643.3618032232764,9.655441765794784,879.189888158348,7.134798646602758,9.335252540899274,11.694416437788188,0.2810500886872284,0.9019585971387233,12.099232730002367,0.4478361288183969,0.9986861757080225,10.155797387835497,6.466707245966592,0.8685237371207645,0.15911577336107935,0.002083784385182594,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.25,0.13365900867761032,0.002083784385182758,0.002083784385182758,0.018814720162547677,0.0,0.0,0.0,0.002993718749236479,0.01582100141331118,0.0,0.016659265199123387,0.016341031074366987,0.1990992507184106,0.05595686207197333,0.0,0.29845517078632006,0.13365900867761032,0.042742100447154305,643.3618031073191,9.655441786444154,879.1898900386057,7.134798646602837,9.335252540899479,11.694416437788792,0.28105008868724507,0.9019585971387716,12.099232730002614,0.4478361300474969,0.9986861782089064,10.155797383514768,6.466707245786356,0.8685237374348633,0.1591157733611013,0.002083784385182758,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.0,0.13365900904447453,0.002083784385182921,0.002083784385182921,0.0188147201625515,0.0,0.0,0.0,0.0029937187492374995,0.015821001413313978,0.0,0.016659265199127946,0.016341031080279983,0.1990992507185309,0.055956862072010394,0.0,0.2984551707863936,0.13365900904447453,0.04274210026247731,643.3618029913617,9.655441807093522,879.189891918863,7.134798646602915,9.335252540899681,11.694416437789396,0.28105008868726133,0.9019585971388192,12.099232730002859,0.44783613127659694,0.9986861807097903,10.155797379194041,6.466707245606119,0.8685237377489617,0.1591157733611232,0.002083784385182921,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.75,0.13365900941133874,0.0020837843851830846,0.0020837843851830846,0.018814720162555285,0.0,0.0,0.0,0.0029937187492385213,0.015821001413316774,0.0,0.01665926519913251,0.016341031086192975,0.19909925071865126,0.05595686207204745,0.0,0.2984551707864674,0.13365900941133874,0.042742100077800306,643.3618028754045,9.65544182774289,879.1898937991205,7.134798646602993,9.335252540899882,11.69441643779,0.28105008868727754,0.9019585971388664,12.099232730003108,0.44783613250569665,0.9986861832106736,10.155797374873313,6.466707245425883,0.8685237380630618,0.1591157733611455,0.0020837843851830846,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.5,0.13365900977820297,0.00208378438518325,0.00208378438518325,0.018814720162559112,0.0,0.0,0.0,0.002993718749239542,0.015821001413319567,0.0,0.01665926519913708,0.016341031092105978,0.1990992507187715,0.0559568620720845,0.0,0.29845517078654094,0.13365900977820297,0.04274209989312331,643.3618027594471,9.65544184839226,879.1898956793779,7.134798646603072,9.335252540900086,11.694416437790604,0.281050088687294,0.9019585971389141,12.099232730003353,0.4478361337347968,0.9986861857115578,10.155797370552584,6.4667072452456456,0.8685237383771606,0.1591157733611674,0.00208378438518325,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.25,0.13365901014506718,0.002083784385183413,0.002083784385183413,0.01881472016256294,0.0,0.0,0.0,0.002993718749240563,0.015821001413322364,0.0,0.016659265199141644,0.01634103109801897,0.19909925071889178,0.05595686207212156,0.0,0.2984551707866144,0.13365901014506718,0.04274209970844632,643.3618026434898,9.65544186904163,879.1898975596355,7.1347986466031506,9.335252540900289,11.694416437791208,0.2810500886873103,0.9019585971389618,12.0992327300036,0.447836134963897,0.9986861882124421,10.155797366231857,6.466707245065409,0.8685237386912587,0.1591157733611893,0.002083784385183413,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.0,0.1336590105119314,0.0020837843851835773,0.0020837843851835773,0.01881472016256674,0.0,0.0,0.0,0.002993718749241584,0.015821001413325163,0.0,0.01665926519914621,0.01634103110393197,0.19909925071901205,0.05595686207215862,0.0,0.29845517078668815,0.1336590105119314,0.04274209952376932,643.3618025275324,9.655441889691,879.189899439893,7.13479864660323,9.335252540900491,11.694416437791812,0.28105008868732667,0.9019585971390095,12.099232730003846,0.44783613619299684,0.9986861907133255,10.155797361911128,6.466707244885173,0.8685237390053583,0.15911577336121138,0.0020837843851835773,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.75,0.13365901087879561,0.0020837843851837404,0.0020837843851837404,0.018814720162570554,0.0,0.0,0.0,0.002993718749242605,0.01582100141332796,0.0,0.016659265199150775,0.016341031109844962,0.19909925071913262,0.055956862072195676,0.0,0.29845517078676154,0.13365901087879561,0.042742099339092315,643.3618024115751,9.655441910340366,879.1899013201503,7.134798646603308,9.335252540900694,11.694416437792418,0.28105008868734255,0.9019585971390559,12.099232730004092,0.44783613742209716,0.99868619321421,10.1557973575904,6.466707244704936,0.8685237393194571,0.1591157733612334,0.0020837843851837404,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.5,0.13365901124565982,0.002083784385183904,0.002083784385183904,0.018814720162574378,0.0,0.0,0.0,0.0029937187492436257,0.015821001413330753,0.0,0.01665926519915534,0.016341031115757965,0.19909925071925283,0.05595686207223273,0.0,0.29845517078683526,0.13365901124565982,0.04274209915441532,643.3618022956177,9.655441930989735,879.1899032004077,7.134798646603387,9.335252540900898,11.694416437793022,0.281050088687359,0.9019585971391036,12.099232730004339,0.447836138651197,0.9986861957150935,10.155797353269671,6.4667072445247,0.868523739633556,0.15911577336125532,0.002083784385183904,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.25,0.13365901161252405,0.0020837843851840682,0.0020837843851840682,0.0188147201625782,0.0,0.0,0.0,0.0029937187492446466,0.01582100141333355,0.0,0.016659265199159907,0.01634103112167096,0.1990992507193732,0.05595686207226979,0.0,0.298455170786909,0.13365901161252405,0.042742098969738324,643.3618021796605,9.655441951639105,879.1899050806652,7.134798646603465,9.3352525409011,11.694416437793627,0.2810500886873752,0.9019585971391509,12.099232730004585,0.44783613988029686,0.9986861982159772,10.155797348948942,6.466707244344463,0.8685237399476544,0.15911577336127725,0.0020837843851840682,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.0,0.13365901197938826,0.002083784385184232,0.002083784385184232,0.01881472016258202,0.0,0.0,0.0,0.0029937187492456675,0.015821001413336346,0.0,0.01665926519916448,0.01634103112758396,0.19909925071949336,0.05595686207230685,0.0,0.2984551707869827,0.13365901197938826,0.04274209878506133,643.3618020637031,9.655441972288473,879.1899069609226,7.134798646603544,9.335252540901303,11.69441643779423,0.28105008868739173,0.9019585971391991,12.099232730004832,0.4478361411093967,0.9986862007168607,10.155797344628214,6.466707244164226,0.8685237402617533,0.1591157733612992,0.002083784385184232,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.75,0.1336590123462525,0.0020837843851843965,0.0020837843851843965,0.018814720162585834,0.0,0.0,0.0,0.002993718749246689,0.015821001413339142,0.0,0.016659265199169042,0.016341031133496952,0.1990992507196138,0.055956862072343905,0.0,0.29845517078705613,0.1336590123462525,0.04274209860038433,643.3618019477458,9.655441992937844,879.1899088411802,7.134798646603623,9.335252540901505,11.694416437794835,0.28105008868740783,0.9019585971392461,12.09923273000508,0.44783614233849695,0.9986862032177451,10.155797340307487,6.46670724398399,0.868523740575852,0.15911577336132124,0.0020837843851843965,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.5,0.1336590127131167,0.0020837843851845604,0.0020837843851845604,0.018814720162589636,0.0,0.0,0.0,0.0029937187492477097,0.01582100141334194,0.0,0.016659265199173608,0.01634103113940995,0.19909925071973397,0.05595686207238096,0.0,0.29845517078712974,0.1336590127131167,0.042742098415707336,643.3618018317884,9.655442013587214,879.1899107214377,7.134798646603702,9.335252540901708,11.69441643779544,0.2810500886874243,0.901958597139294,12.099232730005326,0.44783614356759693,0.9986862057186291,10.155797335986758,6.466707243803754,0.8685237408899517,0.15911577336134336,0.0020837843851845604,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.25,0.1336590130799809,0.0020837843851847235,0.0020837843851847235,0.018814720162593467,0.0,0.0,0.0,0.0029937187492487306,0.015821001413344735,0.0,0.01665926519917817,0.016341031145322944,0.19909925071985443,0.05595686207241802,0.0,0.29845517078720335,0.1336590130799809,0.04274209823103034,643.3618017158311,9.655442034236579,879.1899126016949,7.134798646603779,9.335252540901912,11.694416437796043,0.2810500886874404,0.9019585971393409,12.099232730005573,0.4478361447966969,0.9986862082195129,10.15579733166603,6.4667072436235165,0.8685237412040497,0.15911577336136523,0.0020837843851847235,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.0,0.13365901344684514,0.002083784385184888,0.002083784385184888,0.01881472016259729,0.0,0.0,0.0,0.002993718749249752,0.01582100141334753,0.0,0.01665926519918274,0.016341031151235946,0.19909925071997464,0.05595686207245507,0.0,0.29845517078727685,0.13365901344684514,0.04274209804635334,643.3618015998737,9.65544205488595,879.1899144819527,7.134798646603858,9.335252540902115,11.694416437796647,0.2810500886874568,0.9019585971393889,12.099232730005818,0.44783614602579713,0.9986862107203972,10.1557973273453,6.46670724344328,0.8685237415181486,0.15911577336138716,0.002083784385184888,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.75,0.13365901365001812,0.0020837843851849885,0.0020837843851849885,0.018814720162599885,0.0,0.0,0.0,0.002993718749250446,0.01582100141334944,0.0,0.016659265199185848,0.016341031154511278,0.19909925072005552,0.05595686207247938,0.0,0.29845517078732586,0.13365901365001812,0.042742097944106924,643.361801584595,9.655442066321772,879.1899155232575,7.134798646603907,9.335252540902253,11.694416437797054,0.2810500886874647,0.9019585971394118,12.099232730005983,0.4478361467064723,0.998686212105386,10.155797324953129,6.466707243419532,0.8685237416921122,0.1591157733614021,0.0020837843851849885,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.5,0.13365901368024508,0.0020837843851850184,0.0020837843851850184,0.018814720162601183,0.0,0.0,0.0,0.002993718749250796,0.015821001413350404,0.0,0.016659265199187416,0.01634103115499983,0.19909925072009432,0.05595686207249019,0.0,0.29845517078734846,0.13365901368024508,0.042742097928951575,643.3618016756869,9.655442068023131,879.1899156781772,7.1347986466039215,9.335252540902323,11.69441643779725,0.28105008868746423,0.9019585971394105,12.099232730006058,0.4478361468077165,0.9986862123113902,10.155797324598554,6.466707243561119,0.8685237417180188,0.15911577336140975,0.0020837843851850184,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.25,0.13365901371047206,0.002083784385185049,0.002083784385185049,0.01881472016260251,0.0,0.0,0.0,0.002993718749251145,0.01582100141335137,0.0,0.016659265199188984,0.016341031155488378,0.19909925072013332,0.055956862072501015,0.0,0.2984551707873714,0.13365901371047206,0.04274209791379622,643.361801766779,9.655442069724492,879.189915833097,7.134798646603936,9.335252540902392,11.694416437797445,0.28105008868746356,0.9019585971394085,12.099232730006136,0.44783614690896023,0.9986862125173938,10.155797324243977,6.466707243702706,0.8685237417439238,0.15911577336141705,0.002083784385185049,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.0,0.13365901374069902,0.00208378438518508,0.00208378438518508,0.018814720162603833,0.0,0.0,0.0,0.0029937187492514944,0.01582100141335234,0.0,0.016659265199190552,0.016341031155976928,0.19909925072017237,0.055956862072511826,0.0,0.2984551707873941,0.13365901374069902,0.04274209789864087,643.3618018578709,9.655442071425849,879.1899159880164,7.134798646603951,9.335252540902463,11.69441643779764,0.28105008868746273,0.9019585971394061,12.09923273000621,0.4478361470102042,0.9986862127233975,10.1557973238894,6.4667072438442945,0.868523741769829,0.15911577336142443,0.00208378438518508,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.75,0.13365901377092598,0.0020837843851851104,0.0020837843851851104,0.018814720162605145,0.0,0.0,0.0,0.002993718749251844,0.015821001413353304,0.0,0.01665926519919212,0.01634103115646548,0.19909925072021126,0.05595686207252265,0.0,0.2984551707874167,0.13365901377092598,0.042742097883485514,643.3618019489629,9.655442073127208,879.1899161429361,7.134798646603966,9.335252540902532,11.694416437797836,0.28105008868746223,0.9019585971394045,12.099232730006287,0.44783614711144837,0.9986862129294017,10.155797323534824,6.466707243985882,0.8685237417957349,0.15911577336143193,0.0020837843851851104,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.5,0.13365901380115294,0.002083784385185141,0.002083784385185141,0.01881472016260647,0.0,0.0,0.0,0.002993718749252194,0.015821001413354272,0.0,0.01665926519919369,0.01634103115695403,0.19909925072025025,0.05595686207253347,0.0,0.2984551707874394,0.13365901380115294,0.042742097868330164,643.3618020400548,9.655442074828569,879.1899162978559,7.13479864660398,9.335252540902603,11.694416437798031,0.2810500886874615,0.9019585971394024,12.099232730006364,0.4478361472126924,0.9986862131354057,10.155797323180247,6.466707244127469,0.8685237418216402,0.15911577336143934,0.002083784385185141,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.25,0.1336590138313799,0.002083784385185173,0.002083784385185173,0.01881472016260778,0.0,0.0,0.0,0.002993718749252543,0.01582100141335524,0.0,0.016659265199195257,0.01634103115744258,0.19909925072028914,0.055956862072544286,0.0,0.2984551707874621,0.1336590138313799,0.04274209785317481,643.3618021311468,9.655442076529926,879.1899164527754,7.134798646603995,9.335252540902673,11.694416437798226,0.28105008868746095,0.9019585971394009,12.09923273000644,0.44783614731393634,0.9986862133414097,10.15579732282567,6.466707244269056,0.868523741847546,0.15911577336144678,0.002083784385185173,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.0,0.13365901386160686,0.0020837843851852045,0.0020837843851852045,0.018814720162609107,0.0,0.0,0.0,0.0029937187492528926,0.015821001413356205,0.0,0.016659265199196825,0.016341031157931122,0.1990992507203281,0.05595686207255511,0.0,0.29845517078748485,0.13365901386160686,0.04274209783801946,643.3618022222388,9.655442078231285,879.1899166076951,7.13479864660401,9.335252540902744,11.694416437798424,0.2810500886874603,0.901958597139399,12.099232730006516,0.44783614741518024,0.9986862135474135,10.155797322471093,6.466707244410644,0.8685237418734508,0.15911577336145416,0.0020837843851852045,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-13.75,0.13365901389183385,0.002083784385185235,0.002083784385185235,0.01881472016261041,0.0,0.0,0.0,0.002993718749253242,0.015821001413357173,0.0,0.016659265199198393,0.016341031158419672,0.19909925072036702,0.05595686207256592,0.0,0.2984551707875076,0.13365901389183385,0.04274209782286411,643.3618023133307,9.655442079932646,879.1899167626149,7.134798646604025,9.335252540902813,11.694416437798619,0.2810500886874597,0.9019585971393972,12.099232730006593,0.44783614751642425,0.9986862137534175,10.155797322116516,6.466707244552231,0.868523741899357,0.1591157733614617,0.002083784385185235,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
