time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,gtpRAS_obs,pCRAF_obs,bound_CRAF_obs,tSOS1_obs,pS1134SOS1_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-24.0,0.2121218397220638,0.018814719298281636,0.5267654783104929,0.17471417893793914,0.35205129937255386,0.0,0.0,0.0,0.012956907701696973,0.005857811596584658,0.016470878728759766,0.002679805204645272,0.01651579997929539,0.19909924973750506,0.15302783521142319,-2.7848875486433513e-18,0.29845516985054016,0.2121218397220638,0.060897571616580035,916.6431864327388,0.008603602301117763,0.006682203580853205,0.0019213987202645571,13.756842645366973,1252.6487384180912,9.335252494963846,12.667368426868979,11.694416432862075,0.7686007627511253,2.3228606946354944,12.099232726867202,0.7107326699292553,1.5336090622337157,10.509806289056534,6.820718286863794,0.6683264448188521,0.8778127229782158,0.6886580392873753,8.552793977848692,0.7766750887573065,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.75,0.21212179412849344,0.018814719298134178,0.5267654783113449,0.1747141514871405,0.3520513268242043,0.0,0.0,0.0,0.012956907884127584,0.005857811414006596,0.016470878961478825,0.0026798051534401126,0.016515799599866418,0.19909924973765034,0.15302783539131276,-8.031069024079034e-19,0.2984551698505453,0.21212179412849344,0.060897611006509964,916.6439749840094,0.008603602301117877,0.006682203263453555,0.0019213990376643218,13.756840432075178,1252.6485368836804,9.33525249495601,12.667368426870595,11.694416432862806,0.7686007636540816,2.3228606972670414,12.099232726867218,0.7107325171640207,1.5336087513980543,10.509806935878995,6.820719147123209,0.6683264969313807,0.8778127028184928,0.6886580489889369,8.552793977848705,0.776675051865813,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.5,0.21212176234393926,0.01881471929574846,0.5267654783227426,0.17471412970464198,0.35205134861810067,0.0,0.0,0.0,0.012956908025909418,0.0058578112698390375,0.016470879139555084,0.0026798051123495853,0.01651579932333632,0.1990992497399061,0.15302783554166569,-6.391814173888952e-19,0.2984551698505195,0.21212176234393926,0.06089763838050885,916.6442332284379,0.008603602301118979,0.006682203041707286,0.0019213992594116925,13.756838889127405,1252.6483963883916,9.335252494829207,12.667368426892233,11.694416432874135,0.7686007644005393,2.3228606994424936,12.099232726867132,0.7107324106671695,1.5336085347059563,10.509807385387479,6.820719428851338,0.6683265382899736,0.8778126882322594,0.6886580566119461,8.552793977848832,0.7766750260920595,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.25,0.2121217305593851,0.01881471929336274,0.5267654783341402,0.17471410792214342,0.35205137041199674,0.0,0.0,0.0,0.012956908167691262,0.005857811125671479,0.016470879317631346,0.002679805071259058,0.016515799046806234,0.19909924974216192,0.1530278356920186,-4.75255932369887e-19,0.29845516985049375,0.2121217305593851,0.060897665754507724,916.6444914728663,0.008603602301120079,0.0066822028199610166,0.001921399481159063,13.756837346179543,1252.6482558930948,9.335252494702408,12.667368426913871,11.694416432885465,0.7686007651469966,2.322860701617945,12.099232726867045,0.7107323041703182,1.533608318013858,10.50980783489576,6.820719710579388,0.668326579648566,0.8778126736460269,0.6886580642349559,8.55279397784896,0.7766750003183062,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-23.0,0.21212169877483092,0.01881471929097702,0.5267654783455382,0.17471408613964487,0.35205139220589293,0.0,0.0,0.0,0.0129569083094731,0.005857810981503922,0.016470879495707604,0.002679805030168531,0.01651579877027614,0.1990992497444177,0.15302783584237153,-3.11330447350878e-19,0.2984551698504679,0.21212169877483092,0.06089769312850661,916.6447497172946,0.00860360230112118,0.006682202598214748,0.0019213997029064334,13.756835803231588,1252.6481153977893,9.335252494575606,12.667368426935509,11.694416432896794,0.768600765893454,2.322860703793397,12.099232726866958,0.7107321976734671,1.5336081013217602,10.509808284403837,6.8207199923073585,0.6683266210071582,0.877812659059794,0.6886580718579653,8.552793977849088,0.7766749745445527,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.75,0.21212166699027674,0.018814719288591304,0.5267654783569361,0.17471406435714634,0.35205141399978945,0.0,0.0,0.0,0.012956908451254938,0.005857810837336364,0.016470879673783863,0.002679804989078001,0.016515798493746046,0.19909924974667345,0.15302783599272446,-1.4740496233186917e-19,0.298455169850442,0.21212166699027674,0.06089772050250549,916.6450079617231,0.008603602301122282,0.006682202376468477,0.001921399924653804,13.756834260283549,1252.647974902476,9.335252494448806,12.667368426957145,11.694416432908126,0.7686007666399117,2.322860705968849,12.099232726866871,0.7107320911766158,1.5336078846296621,10.509808733911715,6.820720274035249,0.6683266623657512,0.8778126444735608,0.6886580794809747,8.552793977849216,0.776674948770799,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.5,0.21212164340467604,0.018814719286202004,0.5267654783678061,0.1747140478683067,0.35205143049949994,0.0,0.0,0.0,0.01295690855795985,0.005857810728242146,0.01647087980755692,0.0026798049579559464,0.016515798286773478,0.19909924974888174,0.15302783610637732,-6.399719865680149e-20,0.2984551698503831,0.21212164340467604,0.06089774080417842,916.6451634469995,0.008603602301123356,0.0066822022118632,0.001921400089260155,13.756833115345097,1252.6478706484882,9.335252494321816,12.66736842697778,11.694416432919216,0.768600767202222,2.3228607076076284,12.099232726866674,0.71073201215115,1.5336077238343542,10.509809067284941,6.820720443659544,0.6683266936746476,0.8778126335844688,0.6886580852397809,8.55279397784934,0.7766749296385675,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.25,0.21212162678210267,0.018814719283809647,0.5267654783782296,0.17471403587514958,0.3520514425030803,0.0,0.0,0.0,0.0129569086348754,0.0058578106489342455,0.01647087990370513,0.0026798049352996993,0.016515798138873213,0.1990992497510492,0.15302783618886237,-4.8969759898456284e-20,0.29845516985029585,0.21212162678210267,0.06089775509962142,916.6452316632365,0.008603602301124405,0.00668220209578537,0.001921400205339034,13.756832308419533,1252.647797172741,9.33525249419466,12.66736842699757,11.694416432930103,0.7686007676081459,2.32286070879064,12.099232726866383,0.7107319564559803,1.5336076105098468,10.509809302029959,6.820720518079,0.6683267164487559,0.877812625835205,0.6886580894153982,8.552793977849463,0.776674916146702,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-22.0,0.2121216101595293,0.018814719281417303,0.5267654783886525,0.17471402388199253,0.3520514545066606,0.0,0.0,0.0,0.012956908711790952,0.005857810569626344,0.01647087999985334,0.002679804912643454,0.01651579799097295,0.19909924975321683,0.1530278362713474,-3.394232114011111e-20,0.29845516985020865,0.2121216101595293,0.060897769395064416,916.6452998794733,0.008603602301125453,0.006682201979707541,0.001921400321417913,13.756831501493949,1252.6477236969924,9.33525249406751,12.667368427017355,11.69441643294099,0.768600768014069,2.322860709973649,12.09923272686609,0.7107319007608104,1.5336074971853395,10.509809536774924,6.82072059249845,0.6683267392228648,0.8778126180859407,0.688658093591015,8.552793977849586,0.7766749026548369,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-21.75,0.21212159353695598,0.01881471927902495,0.5267654783990762,0.17471401188883548,0.35205146651024066,0.0,0.0,0.0,0.0129569087887065,0.005857810490318444,0.016470880096001544,0.002679804889987207,0.01651579784307268,0.1990992497553844,0.15302783635383244,-1.891488238176595e-20,0.29845516985012144,0.21212159353695598,0.06089778369050742,916.6453680957103,0.008603602301126504,0.006682201863629712,0.001921400437496792,13.75683069456834,1252.6476502212413,9.335252493940356,12.667368427037143,11.694416432951877,0.7686007684199924,2.3228607111566593,12.099232726865798,0.7107318450656407,1.5336073838608322,10.509809771519832,6.820720666917896,0.6683267619969724,0.8778126103366763,0.688658097766632,8.552793977849706,0.7766748891629712,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
