time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,active_dimer_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_percent,tERK_obs,pERK_percent,tDUSP_obs,tmDUSP_obs,gtpRAS_percent,pCRAF_percent,Bound_CRAF_percent,Bound_RAF_percent,Active_CRAF_percent,Active_RAF_percent,tSOS1_obs,pS1134SOS1_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-21.5,0.21341887988360983,0.018814719345496386,0.5267654841316605,0.17557385945026416,0.3511916246813963,3.0098732373582766e-20,3.0098732373582766e-20,0.0,0.014865081546686388,0.00394963779881,0.014865081546686388,0.018812734635951355,0.0020780057186068302,0.01718545315542212,0.19909924983094587,0.15521663963278132,-1.237642615555554e-22,0.29845516991012333,0.21341887988360983,0.06117631109392219,920.8369308553779,0.008603602300953108,0.006691200042411284,0.0019124022585418237,13.81973194698827,1258.3752126074608,9.335252497473304,12.667368437919755,11.694416433331394,77.95942966363506,12.09923272706684,71.50785156373023,10.514373031025936,6.825282963961537,66.6694449922651,91.34047040428345,79.00772407877872,79.00772407877872,79.00772407877872,79.00772407877872,8.552793977829554,0.7777207509545196,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-21.25,0.21341887988361782,0.018814719345496438,0.5267654841316605,0.1755738594502684,0.3511916246813921,3.009818991023713e-20,3.009818991023713e-20,0.0,0.014865081546686436,0.003949637798810007,0.014865081546686436,0.018812734635951407,0.002078005718606834,0.017185453155422213,0.1990992498309465,0.1552166396327819,-1.2192060049290156e-22,0.298455169910124,0.21341887988361782,0.061176311093915796,920.836930855233,0.008603602300953136,0.006691200042411361,0.001912402258541775,13.819731946988659,1258.3752126074962,9.335252497473308,12.667368437919755,11.694416433331396,77.95942966363512,12.099232727066841,71.50785156373274,10.514373031025833,6.82528296396138,66.6694449922643,91.34047040428369,79.00772407877876,79.00772407877876,79.00772407877876,79.00772407877876,8.552793977829557,0.7777207509545261,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-21.0,0.21341887988362582,0.018814719345496493,0.5267654841316605,0.17557385945027268,0.3511916246813878,3.0097647446891474e-20,3.0097647446891474e-20,0.0,0.014865081546686485,0.003949637798810013,0.014865081546686485,0.018812734635951463,0.0020780057186068368,0.017185453155422314,0.1990992498309471,0.15521663963278248,-1.2007693943024795e-22,0.2984551699101246,0.21341887988362582,0.06117631109390939,920.8369308550882,0.008603602300953164,0.006691200042411438,0.0019124022585417257,13.819731946989046,1258.3752126075315,9.33525249747331,12.667368437919755,11.6944164333314,77.95942966363518,12.099232727066845,71.50785156373529,10.514373031025729,6.8252829639612225,66.6694449922635,91.34047040428396,79.00772407877879,79.00772407877879,79.00772407877879,79.00772407877879,8.552793977829559,0.7777207509545324,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.75,0.21341887988363384,0.01881471934549655,0.5267654841316605,0.17557385945027693,0.35119162468138354,3.009710498354583e-20,3.009710498354583e-20,0.0,0.014865081546686532,0.003949637798810019,0.014865081546686532,0.018812734635951518,0.002078005718606841,0.017185453155422414,0.1990992498309477,0.15521663963278307,-1.1823327836759405e-22,0.2984551699101253,0.21341887988363384,0.06117631109390299,920.8369308549433,0.008603602300953191,0.006691200042411515,0.001912402258541677,13.819731946989435,1258.3752126075667,9.335252497473313,12.667368437919755,11.694416433331403,77.95942966363523,12.099232727066846,71.5078515637378,10.514373031025624,6.825282963961065,66.66944499226268,91.34047040428423,79.0077240787788,79.0077240787788,79.0077240787788,79.0077240787788,8.552793977829563,0.777720750954539,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.5,0.21341887988364183,0.018814719345496604,0.5267654841316607,0.17557385945028117,0.35119162468137927,3.009656252020018e-20,3.009656252020018e-20,0.0,0.01486508154668658,0.003949637798810026,0.01486508154668658,0.018812734635951577,0.0020780057186068437,0.01718545315542251,0.1990992498309483,0.15521663963278365,-1.1638961730494028e-22,0.2984551699101259,0.21341887988364183,0.061176311093896596,920.8369308547984,0.008603602300953219,0.006691200042411592,0.0019124022585416279,13.81973194698982,1258.375212607602,9.335252497473316,12.667368437919755,11.694416433331405,77.95942966363529,12.099232727066848,71.50785156374035,10.514373031025519,6.825282963960908,66.66944499226184,91.34047040428447,79.00772407877884,79.00772407877884,79.00772407877884,79.00772407877884,8.552793977829566,0.7777207509545454,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.25,0.21341887988364983,0.01881471934549666,0.5267654841316602,0.1755738594502854,0.35119162468137516,3.009602005685452e-20,3.009602005685452e-20,0.0,0.014865081546686629,0.003949637798810032,0.014865081546686629,0.01881273463595163,0.0020780057186068476,0.017185453155422612,0.19909924983094895,0.15521663963278423,-1.1454595624228638e-22,0.2984551699101265,0.21341887988364983,0.06117631109389019,920.8369308546536,0.008603602300953247,0.006691200042411668,0.0019124022585415789,13.819731946990208,1258.3752126076372,9.335252497473318,12.667368437919755,11.694416433331408,77.95942966363532,12.09923272706685,71.50785156374286,10.514373031025414,6.825282963960751,66.66944499226112,91.34047040428474,79.00772407877886,79.00772407877886,79.00772407877886,79.00772407877886,8.55279397782957,0.7777207509545517,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.0,0.21341887988365782,0.01881471934549671,0.5267654841316604,0.17557385945028964,0.351191624681371,3.009547759350886e-20,3.009547759350886e-20,0.0,0.014865081546686677,0.003949637798810039,0.014865081546686677,0.018812734635951685,0.002078005718606851,0.017185453155422706,0.1990992498309496,0.15521663963278481,-1.127022951796326e-22,0.2984551699101271,0.21341887988365782,0.06117631109388379,920.8369308545086,0.008603602300953276,0.006691200042411745,0.0019124022585415299,13.819731946990595,1258.3752126076724,9.335252497473322,12.667368437919755,11.694416433331412,77.95942966363538,12.099232727066852,71.5078515637454,10.51437303102531,6.825282963960593,66.66944499226031,91.34047040428499,79.0077240787789,79.0077240787789,79.0077240787789,79.0077240787789,8.552793977829573,0.777720750954558,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.75,0.2134188798836658,0.018814719345496767,0.5267654841316604,0.17557385945029388,0.3511916246813668,3.009493513016319e-20,3.009493513016319e-20,0.0,0.014865081546686726,0.003949637798810045,0.014865081546686726,0.018812734635951737,0.0020780057186068532,0.017185453155422806,0.1990992498309502,0.1552166396327854,-1.1085863411697883e-22,0.29845516991012777,0.2134188798836658,0.06117631109387738,920.8369308543638,0.008603602300953302,0.006691200042411822,0.0019124022585414809,13.819731946990984,1258.375212607708,9.335252497473325,12.667368437919755,11.694416433331416,77.95942966363542,12.099232727066855,71.50785156374792,10.514373031025205,6.8252829639604355,66.66944499225951,91.34047040428526,79.00772407877893,79.00772407877893,79.00772407877893,79.00772407877893,8.552793977829577,0.7777207509545646,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.5,0.21341887988367386,0.018814719345496823,0.5267654841316607,0.17557385945029816,0.35119162468136256,3.009439266681754e-20,3.009439266681754e-20,0.0,0.014865081546686776,0.003949637798810051,0.014865081546686776,0.018812734635951792,0.002078005718606857,0.0171854531554229,0.19909924983095076,0.15521663963278598,-1.090149730543251e-22,0.2984551699101284,0.21341887988367386,0.06117631109387099,920.836930854219,0.008603602300953332,0.006691200042411899,0.0019124022585414319,13.81973194699137,1258.375212607743,9.335252497473327,12.667368437919755,11.694416433331417,77.9594296636355,12.099232727066857,71.50785156375046,10.5143730310251,6.825282963960278,66.66944499225866,91.34047040428548,79.00772407877896,79.00772407877896,79.00772407877896,79.00772407877896,8.552793977829579,0.7777207509545708,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.25,0.21341887988368186,0.018814719345496878,0.5267654841316607,0.1755738594503024,0.3511916246813581,3.0093850203471897e-20,3.0093850203471897e-20,0.0,0.014865081546686826,0.003949637798810058,0.014865081546686826,0.018812734635951848,0.0020780057186068597,0.017185453155423,0.19909924983095129,0.1552166396327866,-1.0717131199167137e-22,0.29845516991012905,0.21341887988368186,0.06117631109386459,920.836930854074,0.008603602300953358,0.006691200042411975,0.0019124022585413829,13.819731946991757,1258.3752126077782,9.33525249747333,12.667368437919755,11.694416433331421,77.9594296636356,12.099232727066859,71.507851563753,10.514373031024995,6.825282963960121,66.66944499225782,91.34047040428574,79.00772407877899,79.00772407877899,79.00772407877899,79.00772407877899,8.552793977829582,0.7777207509545774,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
