time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,active_dimer_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_percent,tERK_obs,pERK_percent,tDUSP_obs,tmDUSP_obs,gtpRAS_percent,pCRAF_percent,Bound_CRAF_percent,Bound_RAF_percent,Active_CRAF_percent,Active_RAF_percent,tSOS1_obs,pS1134SOS1_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-21.5,0.1582182319722024,0.018814719117239514,0.5267654864582976,0.1362785257122877,0.3904869607460092,-3.846121100806082e-18,-3.846121100806082e-18,0.0,0.003048662847438085,0.015766056269801428,0.0030486628474380886,0.013441705332692898,0.013501894811179643,0.013980060186527437,0.1990992497277445,0.07971194351699118,3.586414538346972e-18,0.29845516971509434,0.1582182319722024,0.04871772950674066,733.3081010443276,0.008603602300953968,0.0062152744225101005,0.0023883278784438684,11.00533770021017,1002.1065691753123,9.33525248534148,12.667368442336592,11.694416432813052,40.036285232612464,12.099232726413378,53.01239449905917,10.286656009484995,6.597565942419514,74.12918476710468,74.30384742612402,16.2036054242482,16.2036054242482,16.203605424248217,16.203605424248217,8.552793977829653,0.7224037333549169,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-21.25,0.15821823197159576,0.018814719117050363,0.5267654864615421,0.1362785257133786,0.39048696074816286,-3.844806815775948e-18,-3.844806815775948e-18,0.0,0.0030486628474000587,0.015766056269650303,0.003048662847400062,0.013441705332577492,0.013501894811062686,0.01398006018638735,0.1990992497276371,0.07971194351639578,3.497314167423244e-18,0.2984551697149254,0.15821823197159576,0.04871772950659555,733.3081010419168,0.0086036023009539,0.006215274422503516,0.0023883278784503845,11.00533770017761,1002.1065691723475,9.335252485331427,12.66736844234275,11.694416432812513,40.03628523233502,12.099232726412811,53.01239449888592,10.286656009482016,6.597565942416226,74.12918476705694,74.30384742612647,16.20360542420899,16.20360542420899,16.20360542420901,16.20360542420901,8.552793977829646,0.7224037333541573,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-21.0,0.1582182319709891,0.018814719116861212,0.5267654864647866,0.13627852571446947,0.3904869607503165,-3.8434925307458185e-18,-3.8434925307458185e-18,0.0,0.003048662847362034,0.01576605626949917,0.0030486628473620375,0.013441705332462082,0.013501894810945736,0.013980060186247265,0.19909924972752968,0.0797119435158004,3.4082137964995208e-18,0.2984551697147564,0.1582182319709891,0.048717729506450445,733.308101039506,0.008603602300953833,0.006215274422496932,0.0023883278784569005,11.005337700145047,1002.1065691693825,9.335252485321373,12.667368442348911,11.694416432811973,40.03628523205757,12.099232726412245,53.01239449871268,10.286656009479037,6.597565942412939,74.1291847670092,74.30384742612891,16.20360542416979,16.20360542416979,16.203605424169808,16.203605424169808,8.552793977829637,0.7224037333533977,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.75,0.15821823197038248,0.018814719116672055,0.5267654864680309,0.13627852571556034,0.39048696075247014,-3.8421782457156884e-18,-3.8421782457156884e-18,0.0,0.0030486628473240097,0.01576605626934804,0.003048662847324013,0.01344170533234667,0.013501894810828776,0.013980060186107177,0.19909924972742227,0.07971194351520501,3.319113425575794e-18,0.2984551697145873,0.15821823197038248,0.04871772950630534,733.3081010370952,0.008603602300953766,0.006215274422490348,0.0023883278784634166,11.005337700112486,1002.1065691664177,9.335252485311319,12.66736844235507,11.694416432811433,40.036285231780134,12.09923272641168,53.012394498539464,10.286656009476058,6.597565942409651,74.12918476696149,74.30384742613138,16.203605424130597,16.203605424130597,16.203605424130615,16.203605424130615,8.55279397782963,0.7224037333526382,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.5,0.15821823196977586,0.0188147191164829,0.5267654864712753,0.13627852571665122,0.3904869607546234,-3.840863960685557e-18,-3.840863960685557e-18,0.0,0.0030486628472859833,0.015766056269196915,0.0030486628472859868,0.01344170533223126,0.01350189481071182,0.013980060185967088,0.19909924972731483,0.07971194351460963,3.2300130546520674e-18,0.2984551697144184,0.15821823196977586,0.04871772950616023,733.3081010346843,0.008603602300953696,0.006215274422483763,0.0023883278784699326,11.005337700079926,1002.1065691634528,9.335252485301266,12.667368442361228,11.694416432810893,40.036285231502696,12.099232726411113,53.01239449836621,10.28665600947308,6.597565942406364,74.12918476691368,74.30384742613381,16.203605424091393,16.203605424091393,16.20360542409141,16.20360542409141,8.552793977829621,0.7224037333518786,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.25,0.15821823196916923,0.018814719116293743,0.5267654864745194,0.13627852571774207,0.390486960756777,-3.839549675655438e-18,-3.839549675655438e-18,0.0,0.0030486628472479573,0.015766056269045786,0.0030486628472479608,0.013441705332115854,0.013501894810594864,0.013980060185826999,0.19909924972720744,0.07971194351401423,3.1409126837283407e-18,0.2984551697142494,0.15821823196916923,0.04871772950601513,733.3081010322735,0.008603602300953628,0.006215274422477179,0.0023883278784764487,11.005337700047365,1002.1065691604879,9.335252485291212,12.667368442367387,11.694416432810355,40.03628523122524,12.099232726410547,53.01239449819297,10.286656009470102,6.597565942403076,74.129184766866,74.30384742613629,16.20360542405219,16.20360542405219,16.20360542405221,16.20360542405221,8.552793977829614,0.722403733351119,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-20.0,0.1582182319685626,0.01881471911610459,0.526765486477764,0.13627852571883295,0.3904869607589305,-3.838235390625308e-18,-3.838235390625308e-18,0.0,0.0030486628472099326,0.015766056268894657,0.003048662847209936,0.013441705332000441,0.013501894810477904,0.013980060185686913,0.1990992497271,0.07971194351341884,3.0518123128046144e-18,0.2984551697140804,0.1582182319685626,0.04871772950587003,733.3081010298627,0.008603602300953559,0.006215274422470595,0.0023883278784829647,11.005337700014804,1002.106569157523,9.335252485281158,12.667368442373547,11.694416432809815,40.03628523094781,12.09923272640998,53.01239449801973,10.286656009467123,6.597565942399789,74.12918476681823,74.30384742613874,16.20360542401299,16.20360542401299,16.20360542401301,16.20360542401301,8.552793977829605,0.7224037333503596,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.75,0.15821823196795598,0.018814719115915444,0.5267654864810084,0.13627852571992383,0.3904869607610842,-3.836921105595184e-18,-3.836921105595184e-18,0.0,0.0030486628471719074,0.015766056268743528,0.003048662847171911,0.013441705331885033,0.013501894810360952,0.01398006018554683,0.19909924972699264,0.07971194351282346,2.9627119418808854e-18,0.2984551697139115,0.15821823196795598,0.048717729505724915,733.3081010274518,0.008603602300953491,0.006215274422464011,0.002388327878489481,11.005337699982245,1002.1065691545584,9.335252485271106,12.667368442379706,11.694416432809275,40.036285230670366,12.099232726409415,53.01239449784648,10.286656009464144,6.597565942396501,74.1291847667705,74.30384742614117,16.203605423973784,16.203605423973784,16.2036054239738,16.2036054239738,8.552793977829598,0.7224037333496,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.5,0.15821823196734935,0.018814719115726283,0.5267654864842528,0.13627852572101468,0.3904869607632376,-3.83560682056506e-18,-3.83560682056506e-18,0.0,0.003048662847133881,0.0157660562685924,0.0030486628471338845,0.013441705331769626,0.013501894810243996,0.013980060185406738,0.19909924972688514,0.07971194351222807,2.873611570957157e-18,0.29845516971374253,0.15821823196734935,0.048717729505579815,733.308101025041,0.008603602300953422,0.006215274422457426,0.0023883278784959973,11.005337699949685,1002.1065691515935,9.335252485261051,12.667368442385865,11.694416432808735,40.03628523039294,12.099232726408848,53.012394497673235,10.286656009461167,6.597565942393214,74.12918476672272,74.30384742614363,16.203605423934583,16.203605423934583,16.2036054239346,16.2036054239346,8.55279397782959,0.7224037333488404,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.25,0.15821823196674273,0.01881471911553713,0.5267654864874973,0.13627852572210558,0.39048696076539113,-3.834292535534927e-18,-3.834292535534927e-18,0.0,0.0030486628470958567,0.01576605626844127,0.00304866284709586,0.013441705331654214,0.013501894810127037,0.01398006018526665,0.1990992497267777,0.07971194351163269,2.78451120003343e-18,0.29845516971357355,0.15821823196674273,0.04871772950543471,733.3081010226302,0.008603602300953354,0.0062152744224508415,0.002388327878502513,11.005337699917124,1002.1065691486286,9.335252485250997,12.667368442392025,11.694416432808197,40.0362852301155,12.099232726408282,53.0123944975,10.286656009458188,6.5975659423899256,74.12918476667497,74.30384742614608,16.203605423895386,16.203605423895386,16.203605423895407,16.203605423895407,8.552793977829582,0.7224037333480808,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-19.0,0.1582182319661361,0.018814719115347975,0.526765486490742,0.13627852572319643,0.39048696076754486,-3.832978250504799e-18,-3.832978250504799e-18,0.0,0.003048662847057831,0.01576605626829014,0.0030486628470578346,0.013441705331538809,0.013501894810010084,0.013980060185126562,0.19909924972667029,0.0797119435110373,2.6954108291097022e-18,0.29845516971340463,0.1582182319661361,0.0487177295052896,733.3081010202194,0.008603602300953287,0.006215274422444257,0.0023883278785090294,11.005337699884564,1002.1065691456638,9.335252485240945,12.667368442398184,11.694416432807657,40.03628522983807,12.099232726407717,53.012394497326746,10.286656009455209,6.597565942386638,74.12918476662723,74.30384742614854,16.20360542385619,16.20360542385619,16.203605423856207,16.203605423856207,8.552793977829575,0.7224037333473212,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-18.75,0.15821823196552948,0.018814719115158824,0.5267654864939864,0.1362785257242873,0.3904869607696982,-3.831663965474668e-18,-3.831663965474668e-18,0.0,0.003048662847019805,0.01576605626813901,0.0030486628470198086,0.013441705331423399,0.013501894809893127,0.013980060184986477,0.19909924972656282,0.07971194351044192,2.606310458185976e-18,0.2984551697132356,0.15821823196552948,0.048717729505144504,733.3081010178086,0.008603602300953217,0.006215274422437673,0.002388327878515545,11.005337699852003,1002.106569142699,9.33525248523089,12.667368442404342,11.694416432807117,40.03628522956064,12.09923272640715,53.01239449715351,10.286656009452232,6.59756594238335,74.12918476657944,74.30384742615098,16.203605423816978,16.203605423816978,16.203605423816995,16.203605423816995,8.552793977829566,0.7224037333465617,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-18.5,0.15821823196492285,0.01881471911496967,0.5267654864972308,0.1362785257253782,0.3904869607718518,-3.8303496804445466e-18,-3.8303496804445466e-18,0.0,0.0030486628469817796,0.015766056267987882,0.003048662846981783,0.013441705331307988,0.01350189480977617,0.01398006018484639,0.1990992497264555,0.07971194350984653,2.5172100872622492e-18,0.29845516971306674,0.15821823196492285,0.0487177295049994,733.3081010153977,0.00860360230095315,0.006215274422431088,0.0023883278785220615,11.005337699819442,1002.1065691397341,9.335252485220838,12.667368442410503,11.694416432806578,40.03628522928318,12.099232726406584,53.01239449698025,10.286656009449253,6.597565942380063,74.1291847665317,74.30384742615344,16.203605423777777,16.203605423777777,16.203605423777795,16.203605423777795,8.552793977829559,0.7224037333458021,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-18.25,0.15821823196431622,0.01881471911478051,0.526765486500475,0.13627852572646906,0.3904869607740053,-3.829035395414414e-18,-3.829035395414414e-18,0.0,0.003048662846943755,0.015766056267836753,0.0030486628469437583,0.013441705331192582,0.013501894809659213,0.0139800601847063,0.19909924972634796,0.07971194350925115,2.4281097163385195e-18,0.29845516971289765,0.15821823196431622,0.04871772950485429,733.3081010129869,0.008603602300953082,0.006215274422424504,0.0023883278785285776,11.005337699786882,1002.1065691367693,9.335252485210784,12.667368442416661,11.694416432806038,40.03628522900577,12.099232726406019,53.012394496807026,10.286656009446274,6.597565942376775,74.12918476648396,74.30384742615591,16.203605423738587,16.203605423738587,16.203605423738605,16.203605423738605,8.55279397782955,0.7224037333450425,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-18.0,0.1582182319637096,0.01881471911459136,0.5267654865037195,0.13627852572755994,0.3904869607761589,-3.827721110384287e-18,-3.827721110384287e-18,0.0,0.0030486628469057293,0.015766056267685624,0.0030486628469057328,0.013441705331077169,0.013501894809542257,0.013980060184566212,0.19909924972624055,0.07971194350865576,2.339009345414793e-18,0.2984551697127286,0.1582182319637096,0.048717729504709185,733.308101010576,0.008603602300953014,0.00621527442241792,0.0023883278785350936,11.005337699754321,1002.1065691338044,9.335252485200732,12.66736844242282,11.694416432805498,40.036285228728325,12.099232726405452,53.012394496633796,10.286656009443295,6.597565942373488,74.12918476643624,74.30384742615833,16.203605423699376,16.203605423699376,16.203605423699393,16.203605423699393,8.552793977829543,0.7224037333442829,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-17.75,0.15821823196310295,0.018814719114402204,0.5267654865069643,0.13627852572865082,0.3904869607783123,-3.826406825354156e-18,-3.826406825354156e-18,0.0,0.003048662846867705,0.015766056267534495,0.0030486628468677085,0.013441705330961761,0.013501894809425301,0.013980060184426124,0.19909924972613313,0.07971194350806038,2.249908974491065e-18,0.2984551697125597,0.15821823196310295,0.04871772950456408,733.3081010081653,0.008603602300952945,0.006215274422411336,0.0023883278785416097,11.005337699721759,1002.1065691308394,9.335252485190678,12.66736844242898,11.694416432804958,40.036285228450886,12.099232726404885,53.01239449646054,10.286656009440318,6.5975659423702,74.12918476638839,74.30384742616079,16.203605423660186,16.203605423660186,16.203605423660203,16.203605423660203,8.552793977829534,0.7224037333435234,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-17.5,0.15821823196249632,0.01881471911421305,0.5267654865102084,0.13627852572974167,0.39048696078046596,-3.825092540324038e-18,-3.825092540324038e-18,0.0,0.0030486628468296795,0.015766056267383366,0.003048662846829683,0.01344170533084635,0.013501894809308343,0.013980060184286039,0.19909924972602575,0.079711943507465,2.160808603567338e-18,0.29845516971239056,0.15821823196249632,0.04871772950441897,733.3081010057545,0.008603602300952876,0.006215274422404751,0.0023883278785481257,11.005337699689198,1002.1065691278745,9.335252485180623,12.667368442435139,11.694416432804418,40.03628522817344,12.099232726404319,53.01239449628732,10.286656009437339,6.597565942366913,74.12918476634071,74.30384742616326,16.203605423620985,16.203605423620985,16.203605423621,16.203605423621,8.552793977829527,0.7224037333427639,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-17.25,0.1582182319618897,0.0188147191140239,0.5267654865134529,0.13627852573083254,0.39048696078261963,-3.8237782552939e-18,-3.8237782552939e-18,0.0,0.0030486628467916548,0.015766056267232237,0.0030486628467916582,0.013441705330730941,0.013501894809191386,0.013980060184145951,0.19909924972591836,0.0797119435068696,2.0717082326436123e-18,0.29845516971222175,0.1582182319618897,0.048717729504273874,733.3081010033436,0.008603602300952808,0.006215274422398167,0.0023883278785546418,11.005337699656637,1002.1065691249097,9.335252485170571,12.667368442441298,11.69441643280388,40.03628522789599,12.099232726403754,53.01239449611405,10.28665600943436,6.597565942363625,74.12918476629298,74.30384742616569,16.203605423581784,16.203605423581784,16.203605423581802,16.203605423581802,8.552793977829518,0.7224037333420043,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-17.0,0.15821823196128307,0.01881471911383474,0.5267654865166972,0.1362785257319234,0.3904869607847731,-3.822463970263777e-18,-3.822463970263777e-18,0.0,0.0030486628467536287,0.015766056267081108,0.003048662846753632,0.013441705330615528,0.013501894809074433,0.013980060184005863,0.19909924972581086,0.07971194350627422,1.982607861719882e-18,0.2984551697120527,0.15821823196128307,0.04871772950412876,733.3081010009328,0.00860360230095274,0.0062152744223915824,0.002388327878561158,11.005337699624079,1002.106569121945,9.335252485160517,12.667368442447456,11.69441643280334,40.03628522761857,12.099232726403187,53.01239449594082,10.28665600943138,6.597565942360338,74.12918476624523,74.30384742616815,16.20360542354258,16.20360542354258,16.203605423542598,16.203605423542598,8.552793977829511,0.7224037333412446,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-16.75,0.15821823196067644,0.018814719113645583,0.5267654865199416,0.1362785257330143,0.3904869607869267,-3.821149685233648e-18,-3.821149685233648e-18,0.0,0.003048662846715603,0.015766056266929982,0.0030486628467156066,0.013441705330500126,0.013501894808957474,0.013980060183865772,0.19909924972570345,0.07971194350567883,1.893507490796159e-18,0.29845516971188385,0.15821823196067644,0.04871772950398366,733.3081009985219,0.008603602300952673,0.006215274422384998,0.0023883278785676743,11.005337699591518,1002.1065691189801,9.335252485150463,12.667368442453615,11.6944164328028,40.036285227341125,12.09923272640262,53.01239449576756,10.286656009428404,6.59756594235705,74.12918476619751,74.3038474261706,16.20360542350338,16.20360542350338,16.2036054235034,16.2036054235034,8.552793977829502,0.722403733340485,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
-16.5,0.15821823196006982,0.018814719113456436,0.5267654865231861,0.13627852573410518,0.39048696078908013,-3.81983540020352e-18,-3.81983540020352e-18,0.0,0.003048662846677577,0.015766056266778853,0.0030486628466775806,0.013441705330384711,0.013501894808840521,0.013980060183725688,0.19909924972559606,0.07971194350508344,1.8044071198724345e-18,0.2984551697117147,0.15821823196006982,0.048717729503838555,733.3081009961111,0.008603602300952603,0.006215274422378413,0.0023883278785741904,11.005337699558957,1002.1065691160153,9.33525248514041,12.667368442459775,11.694416432802262,40.03628522706368,12.099232726402054,53.01239449559435,10.286656009425425,6.5975659423537625,74.12918476614972,74.30384742617305,16.20360542346417,16.20360542346417,16.20360542346419,16.20360542346419,8.552793977829495,0.7224037333397255,A375_sim,13,Belvarafenib,Cobimetinib,0.1333521432163324,0.5,24,24
