time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,gtpRAS_obs,pCRAF_obs,bound_CRAF_obs,tSOS1_obs,pS1134SOS1_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
2.833333333333333,0.018630111936553624,0.018814718872233425,0.5267654853420147,0.03670482669635355,0.49006065864566056,0.0,0.0,0.0,0.012030323856788467,0.006784395015444948,0.01773382798965626,0.004346651469714668,0.0032470917835760726,0.19909924949295002,0.14653992544294547,0.6912152307716977,0.2984551695556918,0.018630111936553624,0.013670045040423984,152.04702980508677,0.008603602300888184,0.0021561803769943504,0.006447421923893833,2.3595006004635257,214.84765993618157,9.335252472319436,12.667368440217466,11.694416431633769,0.7360144541787154,2.227892198716348,12.099232725879286,0.06242181016428078,0.21447296783680692,9.015819935636303,5.024189879602335,0.9303203651003773,0.17258252996637108,0.6394102371916223,8.552793977822008,0.25061367338792023,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
2.9166666666666665,0.019177167132824677,0.018814718874411707,0.5267654853379934,0.03700758442087142,0.48975790091712174,0.0,0.0,0.0,0.011955440382195145,0.0068592784922165695,0.017704903299323227,0.004410849331126287,0.0033328014075114693,0.19909924949648022,0.1462681459312456,0.6912252668815788,0.2984551695593842,0.019177167132824677,0.013339244616370441,152.74697366780572,0.008603602300893515,0.002198936620636988,0.006404665680256528,2.39857717593671,218.4058327109984,9.335252472435212,12.667368440209831,11.694416431651499,0.734649408780576,2.223913954048512,12.099232725891657,0.06425476617187212,0.2182025342826504,8.991323403493421,5.02878278553338,0.9297456165011909,0.17713798594376703,0.6354301896296053,8.552793977822628,0.25558324800864174,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.0,0.019710209217074164,0.018814718878158856,0.5267654853166591,0.037304695546730195,0.4894607897699286,0.0,0.0,0.0,0.01188263080971564,0.006932088068443222,0.01767679516060797,0.004473546495433895,0.0034160126920461165,0.19909924950370458,0.14600015408928946,0.6912351688059337,0.2984551695668792,0.019710209217074164,0.013044289442188316,153.6482583969566,0.008603602300899904,0.0022401014810074877,0.006363500819892417,2.4366074799591546,221.86873576102457,9.335252472634373,12.66736844016933,11.694416431687785,0.7333033873971125,2.21999115236085,12.099232725916771,0.06604077002813454,0.22183656588345058,8.968963437429782,5.03466595364051,0.9291815872782454,0.18156065547232858,0.6315603696587591,8.55279397782337,0.26036785554036845,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.083333333333333,0.02022251938581525,0.01881471888809024,0.5267654852919885,0.03759254009295651,0.4891729451990317,0.0,0.0,0.0,0.011812707357012604,0.007002011531077629,0.017649825625590473,0.00453402960514089,0.003495778663473913,0.19909924952227942,0.14573901301159076,0.6912448237123201,0.2984551695857186,0.02022251938581525,0.012782986088946392,154.71997790414002,0.008603602300899373,0.0022792265081053847,0.006324375792793987,2.4731165818371137,225.19312360110828,9.335252473162225,12.667368440122496,11.694416431781079,0.7319917747619757,2.2161686304292627,12.099232725979894,0.06775730979592627,0.2253292569760888,8.948728065007614,5.0416168888930555,0.9286351495255634,0.18580020696916968,0.6278439463950787,8.552793977823308,0.264915372467545,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.1666666666666665,0.020707278618349926,0.01881471889189557,0.5267654852730335,0.03786723842061878,0.488898246852414,0.0,0.0,0.0,0.011746507812256661,0.0070682110796389235,0.017624326405321883,0.004591556006141852,0.0035711282491050866,0.19909924952963653,0.1454879472797818,0.6912541129251722,0.2984551695933746,0.020707278618349926,0.012553154019834903,155.93114284010872,0.008603602300902013,0.0023158719170640117,0.006287730383838002,2.50762440025206,228.33528174868297,9.335252473364477,12.667368440086513,11.69441643181803,0.7307307668084678,2.2124935891639836,12.099232726005546,0.06938153775845873,0.22863411867728267,8.930584940393356,5.049414517756806,0.9281136682655051,0.18980502816033826,0.6243254485888952,8.552793977823615,0.2691746824258965,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.25,0.021159520084054067,0.01881471888183982,0.526765485266453,0.03812535027408214,0.4886401349923717,0.0,0.0,0.0,0.011684760462631153,0.0071299584192086474,0.017600567683693696,0.004645457462538115,0.0036412749015948685,0.19909924951063054,0.14525011361942516,0.6912629192516914,0.29845516957443147,0.021159520084054067,0.012352623743746523,157.25102296323809,0.008603602300914809,0.002349711159675054,0.0062538911412397535,2.539784248928867,231.26364219527764,9.335252472830016,12.66736844007402,11.694416431722571,0.7295362186268302,2.209012236133124,12.099232725942075,0.07089681212165137,0.2317172894668732,8.914481479464989,5.057843400889999,0.9276236744045666,0.19353331423460535,0.6210435848663897,8.552793977825102,0.2731078305915201,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.333333333333333,0.021576287987890807,0.018814718885065425,0.5267654852583363,0.038364969278169674,0.4884005159801671,0.0,0.0,0.0,0.011627859887922743,0.007186858997142663,0.017578693377970467,0.004695333943997037,0.0037058044986428944,0.19909924951683733,0.1450278620085253,0.6912711539388228,0.29845516958072316,0.021576287987890807,0.012179243630615847,158.65036166133308,0.008603602300907212,0.0023806118841969036,0.006222990416710308,2.5693931837096704,233.95972557394214,9.335252473001455,12.667368440058612,11.694416431753746,0.7284199330759439,2.2057589692112702,12.099232725963155,0.0722932292250179,0.234558618092082,8.9003461511296,5.066702797644211,0.927168786961518,0.19696305436614597,0.6180193261963961,8.55279397782422,0.27669943367162364,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.4166666666666665,0.02195085473379957,0.018814718889653897,0.5267654852669549,0.03858299249243906,0.4881824927745154,0.0,0.0,0.0,0.011576361584156217,0.007238357305497685,0.017558958759954953,0.004740686616564992,0.003763978129245193,0.19909924952479496,0.14482336094927117,0.6912787381854935,0.2984551695887662,0.02195085473379957,0.012030883872416388,160.1006282566986,0.008603602300895324,0.0024082211937012637,0.006195381107194062,2.5959808311623753,236.38070136742135,9.335252473245331,12.667368440074974,11.694416431793714,0.7273928018057924,2.2027655306749274,12.099232725990104,0.07354824767835348,0.2371122389608259,8.888089989710155,5.0758025441467405,0.9267548964927224,0.20005497564542313,0.6152821975204738,8.552793977822837,0.27990847432018734,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.5,0.022283480910348888,0.018814718885241704,0.5267654852736611,0.03877727421544213,0.4879882110582182,0.0,0.0,0.0,0.011530685843537234,0.0072840330417044685,0.017541469103612425,0.004781093369267366,0.0038155000944801428,0.19909924951671096,0.1446389291708876,0.6912855846954156,0.2984551695807043,0.022283480910348888,0.011905437584247325,161.57434755528092,0.00860360230089471,0.002432511430247976,0.006171090870646735,2.6195730944134477,238.5289282214834,9.335252473010824,12.667368440087705,11.69441643175311,0.7264664709785742,2.2000658617268796,12.099232725963093,0.07466274061077466,0.23937992865314422,8.87760822567369,5.0849653931106715,0.9263860763480022,0.2027933618223245,0.6128545376557245,8.552793977822766,0.2827317378436952,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
3.583333333333333,0.02257134303567563,0.01881471888814244,0.5267654852796251,0.038948154217294854,0.4878173310623309,0.0,0.0,0.0,0.01149069689302625,0.007324021995116194,0.017526218942111593,0.004816613322082751,0.0038603955312838706,0.19909924952162703,0.14447511844160513,0.6912916708650712,0.2984551695856516,0.02257134303567563,0.011800836187080957,163.04735185294984,0.008603602300883278,0.002453502327329069,0.00615009997355421,2.6399764541029813,240.38678495746868,9.335252473164998,12.667368440099025,11.694416431777801,0.725643711810735,2.1976680387117393,12.099232725979668,0.07562724769355364,0.2413424379756881,8.868783382341592,5.094040660784515,0.9260616815154106,0.20517954874769878,0.6107291297489439,8.552793977821437,0.2851715178742261,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
